2023-11-22-13-30,840 root INFO use_lora: False
2023-11-22-13-30,840 root INFO max_unlearn_steps: 1000
2023-11-22-13-30,840 root INFO bad_weight: 0.5
2023-11-22-13-30,840 root INFO random_weight: 1
2023-11-22-13-30,840 root INFO normal_weight: 1
2023-11-22-13-30,840 root INFO batch_size: 2
2023-11-22-13-30,840 root INFO lr: 2e-06
2023-11-22-13-30,840 root INFO max_bad_loss: 100
2023-11-22-13-30,840 root INFO model_name: meta-llama/Llama-2-7b-hf
2023-11-22-13-30,840 root INFO model_save_dir: models/llama-7b_unlearned_ipy
2023-11-22-13-30,840 root INFO save_every: 500
2023-11-22-13-30,840 root INFO log_file: logs/llama-7b-unlearn_ipy.log
2023-11-22-13-30,842 accelerate.utils.other WARNING Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
2023-11-22-13-45,764 root INFO batch: 218, bad_loss: 0.59, current_div_loss: 1.72, 
2023-11-22-13-45,613 root INFO batch: 219, bad_loss: 0.84, current_div_loss: 1.99, 
2023-11-22-13-45,332 root INFO batch: 220, bad_loss: 1.12, current_div_loss: 1.94, 
2023-11-22-13-45,38 root INFO batch: 221, bad_loss: 1.17, current_div_loss: 2.03, 
2023-11-22-13-45,921 root INFO batch: 222, bad_loss: 1.11, current_div_loss: 1.38, 
2023-11-22-13-45,723 root INFO batch: 223, bad_loss: 1.41, current_div_loss: 2.07, 
2023-11-22-13-45,636 root INFO batch: 224, bad_loss: 1.45, current_div_loss: 1.96, 
2023-11-22-13-45,779 root INFO batch: 225, bad_loss: 1.02, current_div_loss: 2.03, 
2023-11-22-13-45,344 root INFO batch: 226, bad_loss: 0.92, current_div_loss: 1.67, 
2023-11-22-13-45,252 root INFO batch: 227, bad_loss: 1.01, current_div_loss: 1.43, 
2023-11-22-13-46,869 root INFO batch: 228, bad_loss: 1.16, current_div_loss: 2.55, 
2023-11-22-13-46,473 root INFO batch: 229, bad_loss: 1.28, current_div_loss: 1.66, 
2023-11-22-13-46,219 root INFO batch: 230, bad_loss: 0.97, current_div_loss: 2.09, 
2023-11-22-13-46,837 root INFO batch: 231, bad_loss: 1.05, current_div_loss: 1.80, 
2023-11-22-13-46,972 root INFO batch: 232, bad_loss: 1.26, current_div_loss: 1.91, 
2023-11-22-13-46,499 root INFO batch: 233, bad_loss: 0.92, current_div_loss: 1.91, 
2023-11-22-13-46,222 root INFO batch: 234, bad_loss: 1.46, current_div_loss: 2.40, 
